Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
199   | Path found| 0.272     | 62        | Path found| 2.035     | 62        
200   | Path found| 0.325     | 50        | Path found| 1.460     | 50        
201   | Path found| 0.325     | 57        | Path found| 1.357     | 57        
202   | Path found| 0.347     | 75        | Path found| 3.213     | 75        
203   | Path found| 0.247     | 61        | Path found| 2.009     | 61        
204   | Path found| 0.500     | 70        | Path found| 2.793     | 70        
205   | Path found| 0.253     | 56        | Path found| 1.803     | 56        
206   | Path found| 0.281     | 55        | Path found| 1.211     | 55        
207   | Path found| 0.237     | 54        | Path found| 1.322     | 54        
208   | Path found| 0.300     | 67        | Path found| 1.714     | 67        
209   | Path found| 0.208     | 58        | Path found| 1.657     | 58        
210   | Path found| 0.240     | 50        | Path found| 1.249     | 50        
211   | Path found| 0.173     | 56        | Path found| 1.926     | 56        
212   | Path found| 0.178     | 54        | Path found| 1.651     | 54        
213   | Path found| 0.192     | 54        | Path found| 1.699     | 54        
214   | Path found| 0.169     | 53        | Path found| 1.662     | 53        
215   | Path found| 0.254     | 62        | Path found| 2.353     | 62        
216   | Path found| 0.149     | 55        | Path found| 1.729     | 55        
217   | Path found| 0.289     | 65        | Path found| 2.505     | 65        
218   | Path found| 0.367     | 54        | Path found| 1.701     | 54        
219   | Path found| 0.336     | 67        | Path found| 2.643     | 67        
220   | Path found| 0.283     | 63        | Path found| 2.196     | 63        
221   | Path found| 0.208     | 71        | Path found| 2.684     | 71        
222   | Path found| 0.201     | 50        | Path found| 1.128     | 50        
223   | Path found| 0.308     | 61        | Path found| 1.975     | 61        
224   | Path found| 0.388     | 53        | Path found| 1.684     | 53        
225   | Path found| 0.275     | 58        | Path found| 1.454     | 58        
226   | Path found| 0.268     | 56        | Path found| 1.918     | 56        
227   | Path found| 0.512     | 69        | Path found| 2.834     | 69        
228   | Path found| 0.333     | 56        | Path found| 1.511     | 56        
229   | Path found| 0.262     | 59        | Path found| 1.979     | 59        
230   | Path found| 0.366     | 51        | Path found| 1.069     | 51        
231   | Path found| 0.266     | 58        | Path found| 1.910     | 58        
232   | Path found| 0.273     | 66        | Path found| 2.190     | 66        
233   | Path found| 0.276     | 54        | Path found| 1.370     | 54        
234   | Path found| 0.163     | 59        | Path found| 1.939     | 59        
235   | Path found| 0.271     | 60        | Path found| 2.182     | 60        
236   | Path found| 0.328     | 62        | Path found| 2.223     | 62        
237   | Path found| 0.352     | 53        | Path found| 1.219     | 53        
238   | Path found| 0.304     | 53        | Path found| 0.921     | 53        
239   | Path found| 0.134     | 52        | Path found| 1.622     | 52        
240   | Path found| 0.307     | 56        | Path found| 0.970     | 56        
241   | Path found| 0.223     | 51        | Path found| 1.370     | 51        
242   | Path found| 0.310     | 69        | Path found| 2.747     | 69        
243   | Path found| 0.307     | 51        | Path found| 1.381     | 51        
244   | Path found| 0.791     | 77        | Path found| 3.436     | 77        
245   | Path found| 0.209     | 58        | Path found| 1.769     | 58        
246   | Path found| 0.310     | 58        | Path found| 1.197     | 58        
247   | Path found| 0.288     | 54        | Path found| 1.697     | 54        
248   | Path found| 0.242     | 54        | Path found| 0.809     | 54        
249   | Path found| 0.212     | 50        | Path found| 0.662     | 50        
250   | Path found| 0.200     | 59        | Path found| 2.061     | 59        
251   | Path found| 0.227     | 55        | Path found| 1.631     | 55        
252   | Path found| 0.272     | 60        | Path found| 2.096     | 60        
253   | Path found| 0.303     | 56        | Path found| 1.687     | 56        
254   | Path found| 0.254     | 51        | Path found| 0.834     | 51        
255   | Path found| 0.235     | 58        | Path found| 1.831     | 58        
256   | Path found| 0.200     | 50        | Path found| 1.145     | 50        
257   | Path found| 0.181     | 53        | Path found| 1.587     | 53        
258   | Path found| 0.163     | 50        | Path found| 1.263     | 50        
259   | Path found| 0.154     | 58        | Path found| 2.005     | 58        
260   | Path found| 0.221     | 52        | Path found| 1.545     | 52        
261   | Path found| 0.363     | 57        | Path found| 1.807     | 57        
262   | Path found| 0.266     | 77        | Path found| 3.441     | 77        
263   | Path found| 0.189     | 50        | Path found| 0.863     | 50        
264   | Path found| 0.248     | 60        | Path found| 2.080     | 60        
265   | Path found| 0.134     | 52        | Path found| 1.660     | 52        
266   | Path found| 0.130     | 50        | Path found| 1.517     | 50        
267   | Path found| 0.553     | 72        | Path found| 2.898     | 72        
268   | Path found| 0.388     | 57        | Path found| 1.174     | 57        
269   | Path found| 0.322     | 60        | Path found| 1.557     | 60        
270   | Path found| 0.161     | 57        | Path found| 1.447     | 57        
271   | Path found| 0.182     | 52        | Path found| 1.430     | 52        
272   | Path found| 0.210     | 51        | Path found| 1.292     | 51        
273   | Path found| 0.246     | 55        | Path found| 0.875     | 55        
274   | Path found| 0.272     | 54        | Path found| 1.099     | 54        
275   | Path found| 0.646     | 71        | Path found| 2.932     | 71        
276   | Path found| 0.322     | 52        | Path found| 1.620     | 52        
277   | Path found| 0.237     | 53        | Path found| 1.331     | 53        
278   | Path found| 0.252     | 55        | Path found| 1.810     | 55        
279   | Path found| 0.504     | 66        | Path found| 2.541     | 66        
280   | Path found| 0.246     | 53        | Path found| 1.730     | 53        
281   | Path found| 0.323     | 53        | Path found| 1.385     | 53        
282   | Path found| 0.159     | 53        | Path found| 1.676     | 53        
283   | Path found| 0.149     | 53        | Path found| 1.247     | 53        
284   | Path found| 0.267     | 51        | Path found| 1.481     | 51        
285   | Path found| 0.271     | 53        | Path found| 1.585     | 53        
286   | Path found| 0.265     | 65        | Path found| 2.377     | 65        
287   | Path found| 0.256     | 54        | Path found| 1.709     | 54        
288   | Path found| 0.497     | 70        | Path found| 2.955     | 70        
289   | Path found| 0.420     | 67        | Path found| 2.666     | 67        
290   | Path found| 0.251     | 59        | Path found| 1.538     | 59        
291   | Path found| 0.230     | 50        | Path found| 1.378     | 50        
292   | Path found| 0.199     | 52        | Path found| 1.488     | 52        
293   | Path found| 0.248     | 62        | Path found| 2.309     | 62        
294   | Path found| 0.306     | 72        | Path found| 2.954     | 72        
295   | Path found| 0.276     | 64        | Path found| 1.809     | 64        
296   | Path found| 0.278     | 63        | Path found| 2.332     | 63        
297   | Path found| 0.351     | 56        | Path found| 1.797     | 56        
298   | Path found| 0.312     | 69        | Path found| 2.002     | 69        
299   | Path found| 0.200     | 54        | Path found| 1.578     | 54        
300   | Path found| 0.298     | 55        | Path found| 1.475     | 55        
301   | Path found| 0.169     | 52        | Path found| 1.540     | 52        
302   | Path found| 0.264     | 56        | Path found| 1.750     | 56        
303   | Path found| 0.306     | 61        | Path found| 2.068     | 61        
304   | Path found| 0.300     | 59        | Path found| 1.677     | 59        
305   | Path found| 0.159     | 50        | Path found| 1.319     | 50        
306   | Path found| 0.146     | 54        | Path found| 1.253     | 54        
307   | Path found| 0.523     | 76        | Path found| 3.245     | 76        
308   | Path found| 0.434     | 56        | Path found| 1.830     | 56        
309   | Path found| 0.254     | 71        | Path found| 2.975     | 71        
310   | Path found| 0.248     | 55        | Path found| 1.609     | 55        
311   | Path found| 0.302     | 52        | Path found| 0.842     | 52        
312   | Path found| 0.305     | 59        | Path found| 1.471     | 59        
313   | Path found| 0.435     | 73        | Path found| 3.226     | 73        
314   | Path found| 0.351     | 63        | Path found| 2.443     | 63        
315   | Path found| 0.245     | 50        | Path found| 1.101     | 50        
316   | Path found| 0.270     | 51        | Path found| 1.523     | 51        
317   | Path found| 0.151     | 60        | Path found| 1.942     | 60        
318   | Path found| 0.124     | 53        | Path found| 1.666     | 53        
319   | Path found| 0.169     | 53        | Path found| 1.349     | 53        
320   | Path found| 0.153     | 51        | Path found| 1.129     | 51        
321   | Path found| 0.245     | 69        | Path found| 2.610     | 69        
322   | Path found| 0.278     | 61        | Path found| 1.544     | 61        
323   | Path found| 0.167     | 53        | Path found| 1.229     | 53        
324   | Path found| 0.433     | 66        | Path found| 2.314     | 66        
325   | Path found| 0.472     | 68        | Path found| 2.761     | 68        
326   | Path found| 0.603     | 66        | Path found| 2.574     | 66        
327   | Path found| 0.339     | 54        | Path found| 1.639     | 54        
328   | Path found| 0.279     | 59        | Path found| 1.144     | 59        
329   | Path found| 0.218     | 55        | Path found| 1.567     | 55        
330   | Path found| 0.263     | 54        | Path found| 1.670     | 54        
331   | Path found| 0.242     | 52        | Path found| 1.260     | 52        
332   | Path found| 0.146     | 55        | Path found| 1.733     | 55        
333   | Path found| 0.236     | 50        | Path found| 0.767     | 50        
334   | Path found| 0.150     | 50        | Path found| 0.991     | 50        
335   | Path found| 0.231     | 51        | Path found| 0.728     | 51        
336   | Path found| 0.166     | 53        | Path found| 1.657     | 53        
337   | Path found| 0.339     | 70        | Path found| 2.681     | 70        
338   | Path found| 0.213     | 53        | Path found| 1.653     | 53        
339   | Path found| 0.228     | 65        | Path found| 2.510     | 65        
340   | Path found| 0.291     | 53        | Path found| 1.156     | 53        
341   | Path found| 0.256     | 54        | Path found| 1.771     | 54        
342   | Path found| 0.268     | 51        | Path found| 0.995     | 51        
343   | Path found| 0.209     | 60        | Path found| 2.114     | 60        
344   | Path found| 0.318     | 51        | Path found| 1.148     | 51        
345   | Path found| 0.570     | 71        | Path found| 3.029     | 71        
346   | Path found| 0.286     | 67        | Path found| 2.442     | 67        
347   | Path found| 0.545     | 80        | Path found| 3.690     | 80        
348   | Path found| 0.243     | 55        | Path found| 1.379     | 55        
349   | Path found| 0.262     | 50        | Path found| 0.972     | 50        
350   | Path found| 0.290     | 61        | Path found| 2.075     | 61        
351   | Path found| 0.272     | 63        | Path found| 2.193     | 63        
352   | Path found| 0.304     | 60        | Path found| 1.448     | 60        
353   | Path found| 0.235     | 52        | Path found| 1.588     | 52        
354   | Path found| 0.181     | 52        | Path found| 1.440     | 52        
355   | Path found| 0.329     | 53        | Path found| 1.176     | 53        
356   | Path found| 0.273     | 65        | Path found| 2.569     | 65        
357   | Path found| 0.242     | 57        | Path found| 1.751     | 57        
358   | Path found| 0.525     | 65        | Path found| 2.489     | 65        
359   | Path found| 0.235     | 61        | Path found| 2.100     | 61        
360   | Path found| 0.336     | 69        | Path found| 2.661     | 69        
361   | Path found| 0.285     | 67        | Path found| 2.699     | 67        
362   | Path found| 0.255     | 61        | Path found| 1.288     | 61        
363   | Path found| 0.319     | 56        | Path found| 1.443     | 56        
364   | Path found| 0.249     | 53        | Path found| 1.425     | 53        
365   | Path found| 0.468     | 59        | Path found| 1.915     | 59        
366   | Path found| 0.363     | 59        | Path found| 1.981     | 59        
367   | Path found| 0.450     | 72        | Path found| 3.079     | 72        
368   | Path found| 0.257     | 57        | Path found| 1.800     | 57        
369   | Path found| 0.133     | 57        | Path found| 1.798     | 57        
370   | Path found| 0.177     | 52        | Path found| 1.289     | 52        
371   | Path found| 0.281     | 60        | Path found| 1.965     | 60        
372   | Path found| 0.236     | 70        | Path found| 2.681     | 70        
373   | Path found| 0.284     | 62        | Path found| 1.863     | 62        
374   | Path found| 0.152     | 55        | Path found| 1.852     | 55        
375   | Path found| 0.141     | 52        | Path found| 1.702     | 52        
376   | Path found| 0.271     | 54        | Path found| 1.651     | 54        
377   | Path found| 0.262     | 52        | Path found| 0.973     | 52        
378   | Path found| 0.170     | 51        | Path found| 1.547     | 51        
379   | Path found| 0.252     | 60        | Path found| 1.303     | 60        
380   | Path found| 0.260     | 54        | Path found| 1.593     | 54        
381   | Path found| 0.317     | 59        | Path found| 1.487     | 59        
382   | Path found| 0.313     | 65        | Path found| 2.500     | 65        
383   | Path found| 0.345     | 53        | Path found| 1.688     | 53        
384   | Path found| 0.276     | 61        | Path found| 1.487     | 61        
385   | Path found| 0.289     | 66        | Path found| 2.353     | 66        
386   | Path found| 0.348     | 63        | Path found| 1.376     | 63        
387   | Path found| 0.343     | 67        | Path found| 2.681     | 67        
388   | Path found| 0.266     | 55        | Path found| 1.464     | 55        
389   | Path found| 0.334     | 52        | Path found| 1.033     | 52        
390   | Path found| 0.300     | 54        | Path found| 1.043     | 54        
391   | Path found| 0.183     | 51        | Path found| 1.582     | 51        
392   | Path found| 0.721     | 71        | Path found| 2.908     | 71        
393   | Path found| 0.449     | 60        | Path found| 2.073     | 60        
394   | Path found| 0.164     | 62        | Path found| 2.238     | 62        
395   | Path found| 0.180     | 50        | Path found| 1.337     | 50        
396   | Path found| 0.730     | 76        | Path found| 3.468     | 76        
397   | Path found| 0.243     | 51        | Path found| 1.452     | 51        
398   | Path found| 0.306     | 60        | Path found| 2.085     | 60        
399   | Path found| 0.169     | 51        | Path found| 1.270     | 51        
400   | Path found| 0.258     | 51        | Path found| 1.519     | 51        
401   | Path found| 0.134     | 52        | Path found| 1.686     | 52        
402   | Path found| 0.188     | 55        | Path found| 1.772     | 55        
403   | Path found| 0.273     | 70        | Path found| 2.990     | 70        
404   | Path found| 0.274     | 71        | Path found| 3.018     | 71        
405   | Path found| 0.247     | 54        | Path found| 1.390     | 54        
406   | Path found| 0.278     | 50        | Path found| 1.257     | 50        
407   | Path found| 0.485     | 68        | Path found| 2.796     | 68        
408   | Path found| 0.511     | 65        | Path found| 2.388     | 65        
409   | Path found| 0.237     | 55        | Path found| 1.606     | 55        
410   | Path found| 0.191     | 59        | Path found| 1.983     | 59        
411   | Path found| 0.145     | 50        | Path found| 1.309     | 50        
412   | Path found| 0.102     | 50        | Path found| 1.506     | 50        
413   | Path found| 0.215     | 52        | Path found| 1.596     | 52        
414   | Path found| 0.147     | 52        | Path found| 1.629     | 52        
415   | Path found| 0.336     | 74        | Path found| 3.251     | 74        
416   | Path found| 0.253     | 61        | Path found| 2.052     | 61        
417   | Path found| 0.164     | 62        | Path found| 2.196     | 62        
418   | Path found| 0.321     | 65        | Path found| 2.124     | 65        
419   | Path found| 0.414     | 53        | Path found| 1.301     | 53        
420   | Path found| 0.238     | 50        | Path found| 0.924     | 50        
421   | Path found| 0.141     | 50        | Path found| 1.591     | 50        
422   | Path found| 0.301     | 55        | Path found| 0.953     | 55        
423   | Path found| 0.321     | 66        | Path found| 2.619     | 66        
424   | Path found| 0.235     | 54        | Path found| 1.804     | 54        
425   | Path found| 0.281     | 54        | Path found| 1.717     | 54        
426   | Path found| 0.240     | 57        | Path found| 1.569     | 57        
427   | Path found| 0.297     | 56        | Path found| 1.391     | 56        
428   | Path found| 0.275     | 51        | Path found| 1.281     | 51        
429   | Path found| 0.230     | 64        | Path found| 2.372     | 64        
430   | Path found| 0.209     | 63        | Path found| 2.160     | 63        
431   | Path found| 0.326     | 60        | Path found| 2.200     | 60        
432   | Path found| 0.561     | 62        | Path found| 2.290     | 62        
433   | Path found| 0.342     | 66        | Path found| 2.542     | 66        
434   | Path found| 0.354     | 69        | Path found| 2.711     | 69        
435   | Path found| 0.309     | 67        | Path found| 2.580     | 67        
436   | Path found| 0.286     | 50        | Path found| 0.825     | 50        
437   | Path found| 0.142     | 51        | Path found| 1.630     | 51        
438   | Path found| 0.292     | 52        | Path found| 1.033     | 52        
439   | Path found| 0.384     | 52        | Path found| 1.586     | 52        
440   | Path found| 0.339     | 51        | Path found| 0.827     | 51        
441   | Path found| 0.358     | 55        | Path found| 1.427     | 55        
442   | Path found| 0.266     | 56        | Path found| 1.860     | 56        
443   | Path found| 0.180     | 52        | Path found| 1.160     | 52        
444   | Path found| 0.189     | 54        | Path found| 1.681     | 54        
445   | Path found| 0.223     | 52        | Path found| 1.315     | 52        
446   | Path found| 0.330     | 83        | Path found| 3.843     | 83        
447   | Path found| 0.284     | 54        | Path found| 1.343     | 54        
448   | Path found| 0.423     | 56        | Path found| 1.805     | 56        
