Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
158   | Path found| 0.328     | 72        | Path found| 3.004     | 72        
159   | Path found| 0.260     | 70        | Path found| 2.906     | 70        
160   | Path found| 0.305     | 70        | Path found| 2.816     | 70        
161   | Path found| 0.520     | 73        | Path found| 3.057     | 73        
162   | Path found| 0.277     | 71        | Path found| 2.912     | 71        
163   | Path found| 0.458     | 72        | Path found| 3.051     | 72        
164   | Path found| 0.210     | 70        | Path found| 2.889     | 70        
165   | Path found| 0.751     | 73        | Path found| 2.937     | 73        
166   | Path found| 0.527     | 73        | Path found| 3.212     | 73        
167   | Path found| 0.780     | 75        | Path found| 3.139     | 75        
168   | Path found| 0.450     | 81        | Path found| 3.723     | 81        
169   | Path found| 0.291     | 70        | Path found| 2.901     | 70        
170   | Path found| 0.665     | 71        | Path found| 3.021     | 71        
171   | Path found| 0.275     | 75        | Path found| 3.262     | 75        
172   | Path found| 0.448     | 73        | Path found| 2.893     | 73        
173   | Path found| 0.527     | 72        | Path found| 3.048     | 72        
174   | Path found| 0.484     | 80        | Path found| 3.721     | 80        
175   | Path found| 0.298     | 77        | Path found| 3.521     | 77        
176   | Path found| 0.470     | 75        | Path found| 3.139     | 75        
177   | Path found| 0.278     | 73        | Path found| 2.919     | 73        
178   | Path found| 0.304     | 72        | Path found| 3.003     | 72        
179   | Path found| 0.494     | 77        | Path found| 3.404     | 77        
180   | Path found| 0.345     | 72        | Path found| 2.933     | 72        
181   | Path found| 0.290     | 75        | Path found| 3.334     | 75        
182   | Path found| 0.729     | 74        | Path found| 3.095     | 74        
183   | Path found| 0.303     | 71        | Path found| 2.949     | 71        
184   | Path found| 0.278     | 71        | Path found| 2.991     | 71        
185   | Path found| 0.278     | 78        | Path found| 3.499     | 78        
186   | Path found| 0.582     | 79        | Path found| 3.720     | 79        
187   | Path found| 0.515     | 77        | Path found| 3.553     | 77        
188   | Path found| 0.523     | 83        | Path found| 4.052     | 83        
189   | Path found| 0.526     | 76        | Path found| 3.196     | 76        
190   | Path found| 0.261     | 73        | Path found| 3.064     | 73        
191   | Path found| 0.492     | 70        | Path found| 2.925     | 70        
192   | Path found| 0.473     | 70        | Path found| 2.755     | 70        
193   | Path found| 0.426     | 71        | Path found| 2.904     | 71        
194   | Path found| 0.293     | 73        | Path found| 3.202     | 73        
195   | Path found| 0.309     | 80        | Path found| 3.842     | 80        
196   | Path found| 0.399     | 78        | Path found| 3.524     | 78        
197   | Path found| 0.842     | 80        | Path found| 3.832     | 80        
198   | Path found| 0.294     | 71        | Path found| 2.993     | 71        
199   | Path found| 0.548     | 76        | Path found| 3.274     | 76        
200   | Path found| 0.362     | 70        | Path found| 2.739     | 70        
201   | Path found| 0.557     | 73        | Path found| 2.982     | 73        
202   | Path found| 0.773     | 78        | Path found| 3.202     | 78        
203   | Path found| 0.747     | 77        | Path found| 3.519     | 77        
204   | Path found| 0.539     | 75        | Path found| 3.358     | 75        
205   | Path found| 0.546     | 87        | Path found| 4.367     | 87        
206   | Path found| 0.561     | 78        | Path found| 3.406     | 78        
207   | Path found| 0.351     | 77        | Path found| 3.381     | 77        
208   | Path found| 0.310     | 71        | Path found| 2.919     | 71        
209   | Path found| 0.503     | 75        | Path found| 3.170     | 75        
210   | Path found| 0.502     | 79        | Path found| 3.735     | 79        
211   | Path found| 0.371     | 73        | Path found| 3.136     | 73        
212   | Path found| 0.332     | 75        | Path found| 3.169     | 75        
213   | Path found| 0.289     | 73        | Path found| 3.151     | 73        
214   | Path found| 0.262     | 70        | Path found| 2.843     | 70        
215   | Path found| 0.327     | 82        | Path found| 3.745     | 82        
216   | Path found| 0.247     | 73        | Path found| 3.124     | 73        
217   | Path found| 0.513     | 80        | Path found| 3.715     | 80        
218   | Path found| 0.713     | 71        | Path found| 2.909     | 71        
219   | Path found| 0.559     | 85        | Path found| 4.231     | 85        
220   | Path found| 0.376     | 81        | Path found| 3.830     | 81        
221   | Path found| 0.272     | 74        | Path found| 3.242     | 74        
222   | Path found| 0.558     | 70        | Path found| 2.533     | 70        
223   | Path found| 0.283     | 71        | Path found| 2.835     | 71        
224   | Path found| 0.546     | 70        | Path found| 2.858     | 70        
225   | Path found| 0.445     | 72        | Path found| 2.877     | 72        
226   | Path found| 0.294     | 70        | Path found| 2.872     | 70        
227   | Path found| 0.552     | 70        | Path found| 2.786     | 70        
228   | Path found| 0.308     | 72        | Path found| 3.076     | 72        
229   | Path found| 0.297     | 72        | Path found| 3.117     | 72        
230   | Path found| 0.337     | 78        | Path found| 3.472     | 78        
231   | Path found| 0.368     | 73        | Path found| 3.153     | 73        
232   | Path found| 0.898     | 84        | Path found| 4.163     | 84        
233   | Path found| 0.370     | 73        | Path found| 3.074     | 73        
234   | Path found| 0.515     | 74        | Path found| 2.904     | 74        
235   | Path found| 0.311     | 70        | Path found| 2.916     | 70        
236   | Path found| 0.335     | 72        | Path found| 2.906     | 72        
237   | Path found| 0.319     | 70        | Path found| 2.902     | 70        
238   | Path found| 0.319     | 78        | Path found| 3.526     | 78        
239   | Path found| 0.310     | 81        | Path found| 3.705     | 81        
240   | Path found| 0.367     | 83        | Path found| 3.948     | 83        
241   | Path found| 0.345     | 74        | Path found| 3.180     | 74        
242   | Path found| 0.446     | 77        | Path found| 3.518     | 77        
243   | Path found| 0.311     | 74        | Path found| 3.130     | 74        
244   | Path found| 0.453     | 78        | Path found| 3.555     | 78        
245   | Path found| 0.306     | 81        | Path found| 3.802     | 81        
246   | Path found| 0.254     | 70        | Path found| 2.862     | 70        
247   | Path found| 0.568     | 73        | Path found| 3.121     | 73        
248   | Path found| 0.591     | 76        | Path found| 3.405     | 76        
249   | Path found| 0.548     | 71        | Path found| 2.941     | 71        
250   | Path found| 0.383     | 72        | Path found| 2.893     | 72        
251   | Path found| 0.297     | 71        | Path found| 2.902     | 71        
252   | Path found| 0.496     | 71        | Path found| 1.999     | 71        
253   | Path found| 0.629     | 74        | Path found| 3.157     | 74        
254   | Path found| 0.321     | 76        | Path found| 3.382     | 76        
255   | Path found| 0.305     | 79        | Path found| 3.497     | 79        
256   | Path found| 0.686     | 73        | Path found| 3.128     | 73        
257   | Path found| 0.606     | 75        | Path found| 3.098     | 75        
258   | Path found| 0.248     | 70        | Path found| 2.943     | 70        
259   | Path found| 0.484     | 71        | Path found| 2.771     | 71        
260   | Path found| 0.224     | 70        | Path found| 2.846     | 70        
261   | Path found| 0.296     | 75        | Path found| 3.148     | 75        
262   | Path found| 0.354     | 72        | Path found| 2.977     | 72        
263   | Path found| 0.365     | 83        | Path found| 3.897     | 83        
264   | Path found| 0.309     | 76        | Path found| 3.321     | 76        
265   | Path found| 0.648     | 72        | Path found| 3.085     | 72        
266   | Path found| 0.312     | 75        | Path found| 3.227     | 75        
267   | Path found| 0.305     | 71        | Path found| 2.817     | 71        
268   | Path found| 0.399     | 83        | Path found| 4.011     | 83        
269   | Path found| 0.558     | 79        | Path found| 3.528     | 79        
270   | Path found| 0.269     | 71        | Path found| 2.976     | 71        
271   | Path found| 0.338     | 76        | Path found| 3.311     | 76        
272   | Path found| 0.494     | 75        | Path found| 3.315     | 75        
273   | Path found| 0.370     | 75        | Path found| 3.221     | 75        
274   | Path found| 0.326     | 79        | Path found| 3.543     | 79        
275   | Path found| 0.325     | 70        | Path found| 2.742     | 70        
276   | Path found| 0.310     | 81        | Path found| 3.855     | 81        
277   | Path found| 0.248     | 70        | Path found| 2.949     | 70        
278   | Path found| 0.428     | 71        | Path found| 2.700     | 71        
279   | Path found| 0.287     | 72        | Path found| 3.032     | 72        
280   | Path found| 0.500     | 85        | Path found| 4.091     | 85        
281   | Path found| 0.558     | 79        | Path found| 3.713     | 79        
282   | Path found| 0.367     | 76        | Path found| 3.228     | 76        
283   | Path found| 0.293     | 76        | Path found| 3.310     | 76        
284   | Path found| 0.634     | 79        | Path found| 3.701     | 79        
285   | Path found| 0.492     | 82        | Path found| 3.859     | 82        
286   | Path found| 0.443     | 78        | Path found| 3.510     | 78        
287   | Path found| 0.297     | 73        | Path found| 2.962     | 73        
288   | Path found| 0.345     | 71        | Path found| 2.958     | 71        
289   | Path found| 0.272     | 76        | Path found| 3.361     | 76        
290   | Path found| 0.726     | 71        | Path found| 2.974     | 71        
291   | Path found| 0.297     | 72        | Path found| 3.122     | 72        
292   | Path found| 0.490     | 76        | Path found| 3.114     | 76        
293   | Path found| 0.550     | 73        | Path found| 3.142     | 73        
294   | Path found| 0.536     | 76        | Path found| 3.382     | 76        
295   | Path found| 0.274     | 70        | Path found| 2.741     | 70        
296   | Path found| 0.439     | 70        | Path found| 2.776     | 70        
297   | Path found| 0.276     | 79        | Path found| 3.626     | 79        
298   | Path found| 0.294     | 86        | Path found| 4.400     | 86        
299   | Path found| 0.318     | 77        | Path found| 3.546     | 77        
300   | Path found| 0.176     | 75        | Path found| 3.239     | 75        
301   | Path found| 0.302     | 72        | Path found| 2.720     | 72        
302   | Path found| 0.314     | 80        | Path found| 3.621     | 80        
303   | Path found| 0.227     | 74        | Path found| 3.221     | 74        
304   | Path found| 0.721     | 79        | Path found| 3.470     | 79        
305   | Path found| 0.475     | 76        | Path found| 3.243     | 76        
306   | Path found| 0.319     | 75        | Path found| 3.264     | 75        
307   | Path found| 0.301     | 73        | Path found| 2.834     | 73        
308   | Path found| 0.323     | 70        | Path found| 2.917     | 70        
309   | Path found| 0.359     | 70        | Path found| 2.733     | 70        
310   | Path found| 0.521     | 75        | Path found| 3.220     | 75        
311   | Path found| 0.525     | 70        | Path found| 2.841     | 70        
312   | Path found| 0.461     | 75        | Path found| 3.407     | 75        
313   | Path found| 0.313     | 76        | Path found| 3.110     | 76        
314   | Path found| 0.325     | 76        | Path found| 3.283     | 76        
315   | Path found| 0.532     | 78        | Path found| 3.504     | 78        
316   | Path found| 0.327     | 71        | Path found| 3.033     | 71        
317   | Path found| 0.337     | 70        | Path found| 2.750     | 70        
318   | Path found| 0.639     | 70        | Path found| 2.952     | 70        
319   | Path found| 0.279     | 70        | Path found| 2.831     | 70        
320   | Path found| 0.276     | 71        | Path found| 2.991     | 71        
321   | Path found| 0.271     | 73        | Path found| 2.926     | 73        
322   | Path found| 0.290     | 70        | Path found| 2.749     | 70        
323   | Path found| 0.460     | 79        | Path found| 3.758     | 79        
324   | Path found| 0.262     | 72        | Path found| 2.893     | 72        
325   | Path found| 0.490     | 72        | Path found| 2.025     | 72        
326   | Path found| 0.299     | 72        | Path found| 2.839     | 72        
327   | Path found| 0.243     | 78        | Path found| 3.281     | 78        
328   | Path found| 0.628     | 82        | Path found| 3.830     | 82        
329   | Path found| 0.286     | 76        | Path found| 3.341     | 76        
330   | Path found| 0.269     | 70        | Path found| 2.685     | 70        
331   | Path found| 0.313     | 73        | Path found| 2.877     | 73        
332   | Path found| 0.378     | 75        | Path found| 3.164     | 75        
333   | Path found| 0.368     | 71        | Path found| 2.967     | 71        
334   | Path found| 0.505     | 77        | Path found| 3.350     | 77        
335   | Path found| 0.251     | 71        | Path found| 2.993     | 71        
336   | Path found| 0.451     | 77        | Path found| 3.188     | 77        
337   | Path found| 0.273     | 74        | Path found| 3.123     | 74        
338   | Path found| 0.446     | 71        | Path found| 2.780     | 71        
339   | Path found| 0.840     | 76        | Path found| 3.333     | 76        
340   | Path found| 0.838     | 83        | Path found| 4.061     | 83        
341   | Path found| 0.282     | 71        | Path found| 3.013     | 71        
342   | Path found| 0.607     | 75        | Path found| 3.257     | 75        
343   | Path found| 0.552     | 72        | Path found| 3.085     | 72        
344   | Path found| 0.434     | 74        | Path found| 3.110     | 74        
345   | Path found| 0.500     | 71        | Path found| 2.938     | 71        
346   | Path found| 0.528     | 70        | Path found| 2.939     | 70        
347   | Path found| 0.688     | 72        | Path found| 3.056     | 72        
348   | Path found| 0.230     | 71        | Path found| 2.858     | 71        
349   | Path found| 0.481     | 73        | Path found| 3.181     | 73        
350   | Path found| 0.503     | 72        | Path found| 3.122     | 72        
351   | Path found| 0.473     | 87        | Path found| 4.289     | 87        
352   | Path found| 0.351     | 71        | Path found| 2.888     | 71        
353   | Path found| 0.618     | 78        | Path found| 3.425     | 78        
354   | Path found| 0.308     | 71        | Path found| 2.763     | 71        
355   | Path found| 0.352     | 75        | Path found| 3.192     | 75        
356   | Path found| 0.485     | 75        | Path found| 3.306     | 75        
357   | Path found| 0.498     | 80        | Path found| 3.605     | 80        
358   | Path found| 0.650     | 71        | Path found| 2.974     | 71        
359   | Path found| 0.297     | 70        | Path found| 2.764     | 70        
360   | Path found| 0.777     | 78        | Path found| 3.556     | 78        
361   | Path found| 0.366     | 76        | Path found| 3.260     | 76        
362   | Path found| 0.526     | 76        | Path found| 2.270     | 76        
363   | Path found| 0.779     | 77        | Path found| 3.432     | 77        
364   | Path found| 0.516     | 78        | Path found| 3.376     | 78        
365   | Path found| 0.549     | 79        | Path found| 3.683     | 79        
366   | Path found| 0.257     | 72        | Path found| 3.040     | 72        
367   | Path found| 0.281     | 75        | Path found| 3.213     | 75        
368   | Path found| 0.297     | 72        | Path found| 2.930     | 72        
369   | Path found| 0.450     | 72        | Path found| 3.129     | 72        
370   | Path found| 0.614     | 75        | Path found| 3.213     | 75        
371   | Path found| 0.638     | 73        | Path found| 2.993     | 73        
372   | Path found| 0.642     | 80        | Path found| 3.730     | 80        
373   | Path found| 0.261     | 75        | Path found| 3.302     | 75        
374   | Path found| 0.639     | 75        | Path found| 3.232     | 75        
375   | Path found| 0.309     | 86        | Path found| 4.302     | 86        
376   | Path found| 0.342     | 71        | Path found| 2.877     | 71        
377   | Path found| 0.318     | 70        | Path found| 2.805     | 70        
378   | Path found| 0.451     | 77        | Path found| 3.404     | 77        
379   | Path found| 0.336     | 80        | Path found| 3.860     | 80        
380   | Path found| 0.338     | 70        | Path found| 2.654     | 70        
381   | Path found| 0.677     | 80        | Path found| 3.645     | 80        
382   | Path found| 0.345     | 74        | Path found| 2.961     | 74        
383   | Path found| 0.661     | 81        | Path found| 3.807     | 81        
384   | Path found| 0.248     | 72        | Path found| 3.101     | 72        
385   | Path found| 0.500     | 70        | Path found| 2.682     | 70        
386   | Path found| 0.322     | 75        | Path found| 3.270     | 75        
387   | Path found| 0.397     | 80        | Path found| 3.710     | 80        
388   | Path found| 0.262     | 75        | Path found| 3.265     | 75        
389   | Path found| 0.450     | 70        | Path found| 2.826     | 70        
390   | Path found| 0.540     | 84        | Path found| 4.079     | 84        
391   | Path found| 0.292     | 73        | Path found| 3.144     | 73        
392   | Path found| 0.489     | 71        | Path found| 3.005     | 71        
393   | Path found| 0.278     | 73        | Path found| 3.035     | 73        
394   | Path found| 0.618     | 79        | Path found| 3.341     | 79        
395   | Path found| 0.487     | 71        | Path found| 2.716     | 71        
396   | Path found| 0.526     | 75        | Path found| 3.288     | 75        
397   | Path found| 0.277     | 73        | Path found| 3.060     | 73        
398   | Path found| 0.310     | 75        | Path found| 3.247     | 75        
399   | Path found| 0.317     | 71        | Path found| 2.816     | 71        
400   | Path found| 0.249     | 70        | Path found| 2.850     | 70        
401   | Path found| 0.305     | 73        | Path found| 3.074     | 73        
402   | Path found| 0.383     | 70        | Path found| 3.490     | 70        
403   | Path found| 0.301     | 78        | Path found| 3.648     | 78        
404   | Path found| 0.294     | 70        | Path found| 2.569     | 70        
405   | Path found| 0.307     | 71        | Path found| 2.793     | 71        
406   | Path found| 0.293     | 72        | Path found| 2.952     | 72        
407   | Path found| 0.311     | 71        | Path found| 2.769     | 71        
408   | Path found| 0.287     | 73        | Path found| 2.910     | 73        
409   | Path found| 0.317     | 82        | Path found| 3.934     | 82        
410   | Path found| 0.585     | 82        | Path found| 3.951     | 82        
411   | Path found| 0.364     | 72        | Path found| 3.081     | 72        
412   | Path found| 0.312     | 82        | Path found| 4.044     | 82        
413   | Path found| 0.471     | 74        | Path found| 3.155     | 74        
414   | Path found| 0.324     | 76        | Path found| 3.173     | 76        
415   | Path found| 0.331     | 73        | Path found| 3.056     | 73        
416   | Path found| 0.399     | 75        | Path found| 3.172     | 75        
417   | Path found| 0.274     | 73        | Path found| 2.877     | 73        
418   | Path found| 0.500     | 77        | Path found| 3.474     | 77        
419   | Path found| 0.374     | 73        | Path found| 2.871     | 73        
420   | Path found| 0.281     | 71        | Path found| 2.826     | 71        
421   | Path found| 0.269     | 78        | Path found| 3.581     | 78        
422   | Path found| 0.538     | 73        | Path found| 3.144     | 73        
423   | Path found| 0.311     | 72        | Path found| 2.780     | 72        
424   | Path found| 0.561     | 86        | Path found| 4.381     | 86        
425   | Path found| 0.272     | 74        | Path found| 3.085     | 74        
426   | Path found| 0.279     | 72        | Path found| 3.085     | 72        
427   | Path found| 0.478     | 70        | Path found| 2.167     | 70        
428   | Path found| 0.478     | 70        | Path found| 2.847     | 70        
429   | Path found| 0.550     | 80        | Path found| 3.735     | 80        
430   | Path found| 0.583     | 74        | Path found| 3.168     | 74        
431   | Path found| 0.520     | 74        | Path found| 3.198     | 74        
432   | Path found| 0.376     | 73        | Path found| 2.968     | 73        
433   | Path found| 0.390     | 75        | Path found| 3.379     | 75        
434   | Path found| 0.311     | 85        | Path found| 4.288     | 85        
435   | Path found| 0.301     | 70        | Path found| 2.842     | 70        
436   | Path found| 0.285     | 78        | Path found| 3.627     | 78        
437   | Path found| 0.471     | 73        | Path found| 2.992     | 73        
438   | Path found| 0.750     | 74        | Path found| 3.081     | 74        
439   | Path found| 0.365     | 78        | Path found| 3.733     | 78        
440   | Path found| 0.471     | 70        | Path found| 1.782     | 70        
441   | Path found| 0.626     | 76        | Path found| 3.258     | 76        
442   | Path found| 0.489     | 71        | Path found| 2.994     | 71        
443   | Path found| 0.312     | 71        | Path found| 2.933     | 71        
444   | Path found| 0.485     | 79        | Path found| 3.708     | 79        
445   | Path found| 0.290     | 89        | Path found| 4.548     | 89        
446   | Path found| 0.709     | 71        | Path found| 3.070     | 71        
447   | Path found| 0.607     | 70        | Path found| 2.486     | 70        
448   | Path found| 0.459     | 71        | Path found| 2.860     | 71        
449   | Path found| 0.485     | 81        | Path found| 3.907     | 81        
450   | Path found| 0.722     | 78        | Path found| 3.492     | 78        
451   | Path found| 0.407     | 71        | Path found| 2.872     | 71        
452   | Path found| 0.394     | 73        | Path found| 3.140     | 73        
453   | Path found| 0.278     | 75        | Path found| 3.311     | 75        
454   | Path found| 0.546     | 79        | Path found| 3.805     | 79        
455   | Path found| 0.384     | 74        | Path found| 3.226     | 74        
456   | Path found| 0.446     | 80        | Path found| 3.519     | 80        
457   | Path found| 0.546     | 72        | Path found| 2.960     | 72        
458   | Path found| 0.217     | 79        | Path found| 3.751     | 79        
459   | Path found| 0.288     | 70        | Path found| 2.731     | 70        
460   | Path found| 0.306     | 76        | Path found| 3.277     | 76        
461   | Path found| 0.332     | 78        | Path found| 3.328     | 78        
462   | Path found| 0.399     | 74        | Path found| 2.807     | 74        
463   | Path found| 0.278     | 73        | Path found| 3.070     | 73        
464   | Path found| 0.312     | 74        | Path found| 3.094     | 74        
465   | Path found| 0.362     | 70        | Path found| 2.742     | 70        
466   | Path found| 0.476     | 75        | Path found| 3.175     | 75        
467   | Path found| 0.865     | 79        | Path found| 3.487     | 79        
468   | Path found| 0.676     | 70        | Path found| 2.948     | 70        
469   | Path found| 0.252     | 81        | Path found| 3.800     | 81        
470   | Path found| 0.299     | 80        | Path found| 3.842     | 80        
471   | Path found| 0.358     | 70        | Path found| 2.837     | 70        
472   | Path found| 0.202     | 75        | Path found| 3.202     | 75        
473   | Path found| 0.784     | 79        | Path found| 3.495     | 79        
474   | Path found| 0.490     | 75        | Path found| 3.321     | 75        
475   | Path found| 0.495     | 77        | Path found| 3.494     | 77        
476   | Path found| 0.231     | 70        | Path found| 2.552     | 70        
477   | Path found| 0.301     | 73        | Path found| 2.834     | 73        
478   | Path found| 0.294     | 73        | Path found| 3.149     | 73        
479   | Path found| 0.476     | 71        | Path found| 2.956     | 71        
480   | Path found| 0.263     | 74        | Path found| 3.134     | 74        
481   | Path found| 0.331     | 70        | Path found| 2.820     | 70        
482   | Path found| 0.322     | 72        | Path found| 2.970     | 72        
483   | Path found| 0.410     | 70        | Path found| 2.912     | 70        
484   | Path found| 0.459     | 72        | Path found| 2.929     | 72        
485   | Path found| 0.534     | 76        | Path found| 3.283     | 76        
486   | Path found| 0.267     | 72        | Path found| 2.709     | 72        
487   | Path found| 0.530     | 82        | Path found| 3.775     | 82        
488   | Path found| 0.220     | 76        | Path found| 3.295     | 76        
489   | Path found| 0.355     | 71        | Path found| 2.819     | 71        
490   | Path found| 0.427     | 70        | Path found| 1.986     | 70        
491   | Path found| 0.732     | 75        | Path found| 3.181     | 75        
492   | Path found| 0.325     | 70        | Path found| 2.404     | 70        
493   | Path found| 0.282     | 76        | Path found| 3.403     | 76        
494   | Path found| 0.816     | 78        | Path found| 3.546     | 78        
495   | Path found| 0.462     | 75        | Path found| 3.374     | 75        
496   | Path found| 0.543     | 71        | Path found| 2.954     | 71        
497   | Path found| 0.571     | 77        | Path found| 3.536     | 77        
498   | Path found| 0.304     | 71        | Path found| 2.895     | 71        
499   | Path found| 0.786     | 77        | Path found| 3.210     | 77        
500   | Path found| 0.448     | 72        | Path found| 3.000     | 72        
501   | Path found| 0.291     | 80        | Path found| 3.478     | 80        
502   | Path found| 0.800     | 75        | Path found| 3.183     | 75        
503   | Path found| 0.274     | 70        | Path found| 2.832     | 70        
504   | Path found| 0.450     | 70        | Path found| 2.871     | 70        
505   | Path found| 0.761     | 84        | Path found| 4.155     | 84        
506   | Path found| 0.643     | 76        | Path found| 3.471     | 76        
507   | Path found| 0.460     | 71        | Path found| 2.877     | 71        
508   | Path found| 0.285     | 72        | Path found| 3.010     | 72        
509   | Path found| 0.276     | 79        | Path found| 3.549     | 79        
510   | Path found| 0.386     | 75        | Path found| 3.272     | 75        
511   | Path found| 0.288     | 72        | Path found| 2.982     | 72        
512   | Path found| 0.301     | 74        | Path found| 3.024     | 74        
513   | Path found| 0.683     | 75        | Path found| 3.395     | 75        
514   | Path found| 0.370     | 78        | Path found| 3.514     | 78        
515   | Path found| 0.439     | 71        | Path found| 2.993     | 71        
516   | Path found| 0.320     | 72        | Path found| 3.012     | 72        
517   | Path found| 0.276     | 74        | Path found| 3.247     | 74        
518   | Path found| 0.632     | 79        | Path found| 3.608     | 79        
519   | Path found| 0.259     | 78        | Path found| 3.490     | 78        
520   | Path found| 0.535     | 72        | Path found| 3.004     | 72        
521   | Path found| 0.225     | 79        | Path found| 3.509     | 79        
522   | Path found| 0.354     | 73        | Path found| 3.022     | 73        
523   | Path found| 0.647     | 70        | Path found| 2.712     | 70        
524   | Path found| 0.483     | 77        | Path found| 3.280     | 77        
525   | Path found| 0.244     | 72        | Path found| 2.948     | 72        
526   | Path found| 0.561     | 81        | Path found| 3.895     | 81        
527   | Path found| 0.569     | 78        | Path found| 3.561     | 78        
528   | Path found| 0.436     | 80        | Path found| 3.574     | 80        
529   | Path found| 0.271     | 73        | Path found| 3.069     | 73        
530   | Path found| 0.273     | 77        | Path found| 3.422     | 77        
531   | Path found| 0.367     | 71        | Path found| 2.866     | 71        
532   | Path found| 0.428     | 78        | Path found| 3.586     | 78        
533   | Path found| 0.329     | 71        | Path found| 2.874     | 71        
534   | Path found| 0.478     | 70        | Path found| 2.781     | 70        
535   | Path found| 0.260     | 81        | Path found| 3.799     | 81        
536   | Path found| 0.275     | 70        | Path found| 2.933     | 70        
537   | Path found| 0.322     | 70        | Path found| 2.758     | 70        
538   | Path found| 0.706     | 72        | Path found| 2.955     | 72        
539   | Path found| 0.393     | 76        | Path found| 3.435     | 76        
540   | Path found| 0.501     | 85        | Path found| 4.149     | 85        
541   | Path found| 0.409     | 72        | Path found| 2.873     | 72        
542   | Path found| 0.521     | 74        | Path found| 3.147     | 74        
543   | Path found| 0.387     | 74        | Path found| 3.199     | 74        
544   | Path found| 0.495     | 71        | Path found| 2.969     | 71        
545   | Path found| 0.348     | 78        | Path found| 3.556     | 78        
546   | Path found| 0.505     | 72        | Path found| 3.023     | 72        
547   | Path found| 0.597     | 73        | Path found| 3.004     | 73        
548   | Path found| 0.311     | 70        | Path found| 2.891     | 70        
549   | Path found| 0.531     | 70        | Path found| 2.830     | 70        
550   | Path found| 0.329     | 76        | Path found| 3.348     | 76        
551   | Path found| 0.487     | 73        | Path found| 3.197     | 73        
552   | Path found| 0.265     | 74        | Path found| 3.287     | 74        
553   | Path found| 0.349     | 74        | Path found| 3.004     | 74        
554   | Path found| 0.519     | 85        | Path found| 4.165     | 85        
555   | Path found| 0.317     | 74        | Path found| 3.226     | 74        
556   | Path found| 0.321     | 76        | Path found| 3.209     | 76        
557   | Path found| 0.279     | 70        | Path found| 2.892     | 70        
558   | Path found| 0.284     | 77        | Path found| 3.410     | 77        
559   | Path found| 0.472     | 70        | Path found| 2.888     | 70        
560   | Path found| 0.275     | 72        | Path found| 3.018     | 72        
561   | Path found| 0.337     | 74        | Path found| 3.191     | 74        
562   | Path found| 0.517     | 74        | Path found| 3.203     | 74        
563   | Path found| 0.449     | 77        | Path found| 3.126     | 77        
564   | Path found| 0.294     | 71        | Path found| 2.797     | 71        
565   | Path found| 0.493     | 88        | Path found| 4.423     | 88        
566   | Path found| 0.403     | 71        | Path found| 2.996     | 71        
567   | Path found| 0.306     | 72        | Path found| 3.029     | 72        
568   | Path found| 0.546     | 73        | Path found| 3.162     | 73        
569   | Path found| 0.443     | 74        | Path found| 3.287     | 74        
570   | Path found| 0.562     | 70        | Path found| 2.755     | 70        
571   | Path found| 0.446     | 73        | Path found| 3.173     | 73        
572   | Path found| 0.456     | 76        | Path found| 3.314     | 76        
573   | Path found| 0.379     | 88        | Path found| 4.477     | 88        
574   | Path found| 0.558     | 78        | Path found| 3.688     | 78        
575   | Path found| 0.511     | 72        | Path found| 2.845     | 72        
576   | Path found| 0.300     | 70        | Path found| 2.695     | 70        
577   | Path found| 0.337     | 79        | Path found| 3.588     | 79        
578   | Path found| 0.299     | 70        | Path found| 2.828     | 70        
579   | Path found| 0.270     | 77        | Path found| 3.495     | 77        
580   | Path found| 0.576     | 74        | Path found| 3.084     | 74        
581   | Path found| 0.758     | 76        | Path found| 3.312     | 76        
582   | Path found| 0.734     | 74        | Path found| 3.240     | 74        
583   | Path found| 0.756     | 76        | Path found| 3.301     | 76        
584   | Path found| 0.250     | 72        | Path found| 3.075     | 72        
585   | Path found| 0.327     | 70        | Path found| 2.833     | 70        
586   | Path found| 0.311     | 80        | Path found| 3.619     | 80        
587   | Path found| 0.503     | 83        | Path found| 4.082     | 83        
588   | Path found| 0.614     | 87        | Path found| 4.237     | 87        
589   | Path found| 0.302     | 70        | Path found| 2.880     | 70        
590   | Path found| 0.496     | 78        | Path found| 3.543     | 78        
591   | Path found| 0.303     | 77        | Path found| 3.394     | 77        
592   | Path found| 0.500     | 73        | Path found| 3.036     | 73        
593   | Path found| 0.404     | 72        | Path found| 2.947     | 72        
594   | Path found| 0.301     | 79        | Path found| 3.641     | 79        
595   | Path found| 0.620     | 70        | Path found| 1.967     | 70        
596   | Path found| 0.532     | 74        | Path found| 2.984     | 74        
597   | Path found| 0.368     | 74        | Path found| 3.293     | 74        
598   | Path found| 0.287     | 78        | Path found| 3.578     | 78        
599   | Path found| 0.263     | 81        | Path found| 3.821     | 81        
600   | Path found| 0.500     | 71        | Path found| 2.898     | 71        
601   | Path found| 0.301     | 70        | Path found| 2.886     | 70        
602   | Path found| 0.351     | 71        | Path found| 2.864     | 71        
603   | Path found| 0.692     | 72        | Path found| 2.880     | 72        
604   | Path found| 0.466     | 70        | Path found| 2.950     | 70        
605   | Path found| 0.312     | 77        | Path found| 3.340     | 77        
606   | Path found| 0.299     | 75        | Path found| 3.004     | 75        
607   | Path found| 0.687     | 77        | Path found| 3.400     | 77        
