Test  | A*        | A* time   | A* len    | D* Lite   | D* time   | D* len    
67    | Path found| 0.253     | 58        | Path found| 1.640     | 58        
68    | Path found| 0.076     | 25        | Path found| 0.398     | 25        
69    | Path found| 0.343     | 67        | Path found| 2.640     | 67        
70    | Path found| 0.038     | 10        | Path found| 0.170     | 10        
71    | Path found| 0.037     | 14        | Path found| 0.172     | 14        
72    | Path found| 0.098     | 28        | Path found| 0.494     | 28        
73    | Path found| 0.155     | 32        | Path found| 0.768     | 32        
74    | Path found| 0.062     | 18        | Path found| 0.261     | 18        
75    | Path found| 0.237     | 50        | Path found| 0.796     | 50        
76    | Path found| 0.046     | 15        | Path found| 0.276     | 15        
77    | Path found| 0.045     | 14        | Path found| 0.184     | 14        
78    | Path found| 0.149     | 28        | Path found| 0.611     | 28        
79    | Path found| 0.095     | 27        | Path found| 0.473     | 27        
80    | Path found| 0.050     | 15        | Path found| 0.314     | 15        
81    | Path found| 0.051     | 21        | Path found| 0.276     | 21        
82    | Path found| 0.078     | 28        | Path found| 0.311     | 28        
83    | Path found| 0.103     | 36        | Path found| 0.445     | 36        
84    | Path found| 0.068     | 23        | Path found| 0.437     | 23        
85    | Path found| 0.209     | 61        | Path found| 1.980     | 61        
86    | Path found| 0.050     | 22        | Path found| 0.253     | 22        
87    | Path found| 0.160     | 48        | Path found| 1.229     | 48        
88    | Path found| 0.128     | 34        | Path found| 0.736     | 34        
89    | Path found| 0.122     | 29        | Path found| 0.575     | 29        
90    | Path found| 0.136     | 33        | Path found| 0.763     | 33        
91    | Path found| 0.099     | 31        | Path found| 0.738     | 31        
92    | Path found| 0.070     | 23        | Path found| 0.236     | 23        
93    | Path found| 0.091     | 22        | Path found| 0.273     | 22        
94    | Path found| 0.038     | 14        | Path found| 0.180     | 14        
95    | Path found| 0.038     | 14        | Path found| 0.187     | 14        
96    | Path found| 0.045     | 21        | Path found| 0.175     | 21        
97    | Path found| 0.041     | 29        | Path found| 0.191     | 29        
98    | Path found| 0.133     | 37        | Path found| 0.646     | 37        
99    | Path found| 0.073     | 28        | Path found| 0.352     | 28        
100   | Path found| 0.039     | 11        | Path found| 0.209     | 11        
101   | Path found| 0.140     | 36        | Path found| 0.845     | 36        
102   | Path found| 0.116     | 34        | Path found| 0.737     | 34        
103   | Path found| 0.039     | 11        | Path found| 0.200     | 11        
104   | Path found| 0.067     | 25        | Path found| 0.360     | 25        
105   | Path found| 0.096     | 32        | Path found| 0.482     | 32        
106   | Path found| 0.068     | 31        | Path found| 0.344     | 31        
107   | Path found| 0.264     | 53        | Path found| 1.682     | 53        
108   | Path found| 0.140     | 34        | Path found| 0.739     | 34        
109   | Path found| 0.167     | 45        | Path found| 0.921     | 45        
110   | Path found| 0.106     | 35        | Path found| 0.872     | 35        
111   | Path found| 0.048     | 14        | Path found| 0.243     | 14        
112   | Path found| 0.057     | 15        | Path found| 0.241     | 15        
113   | Path found| 0.186     | 49        | Path found| 0.578     | 49        
114   | Path found| 0.072     | 34        | Path found| 0.626     | 34        
115   | Path found| 0.123     | 37        | Path found| 0.869     | 37        
116   | Path found| 0.263     | 61        | Path found| 2.185     | 61        
117   | Path found| 0.088     | 36        | Path found| 0.849     | 36        
118   | Path found| 0.115     | 41        | Path found| 0.560     | 41        
119   | Path found| 0.046     | 30        | Path found| 0.254     | 30        
120   | Path found| 0.122     | 38        | Path found| 0.955     | 38        
121   | Path found| 0.200     | 43        | Path found| 0.731     | 43        
122   | Path found| 0.098     | 26        | Path found| 0.479     | 26        
123   | Path found| 0.056     | 16        | Path found| 0.240     | 16        
124   | Path found| 0.159     | 31        | Path found| 0.447     | 31        
125   | Path found| 0.050     | 34        | Path found| 0.298     | 34        
126   | Path found| 0.028     | 11        | Path found| 0.152     | 11        
127   | Path found| 0.048     | 23        | Path found| 0.217     | 23        
128   | Path found| 0.105     | 32        | Path found| 0.511     | 32        
129   | Path found| 0.161     | 47        | Path found| 1.120     | 47        
130   | Path found| 0.124     | 41        | Path found| 0.799     | 41        
131   | Path found| 0.234     | 48        | Path found| 1.190     | 48        
132   | Path found| 0.050     | 16        | Path found| 0.268     | 16        
133   | Path found| 0.131     | 27        | Path found| 0.301     | 27        
134   | Path found| 0.084     | 31        | Path found| 0.451     | 31        
135   | Path found| 0.058     | 19        | Path found| 0.184     | 19        
136   | Path found| 0.216     | 56        | Path found| 1.488     | 56        
137   | Path found| 0.115     | 33        | Path found| 0.678     | 33        
138   | Path found| 0.119     | 26        | Path found| 0.535     | 26        
139   | Path found| 0.058     | 17        | Path found| 0.251     | 17        
140   | Path found| 0.239     | 49        | Path found| 1.426     | 49        
141   | Path found| 0.152     | 41        | Path found| 0.915     | 41        
142   | Path found| 0.222     | 49        | Path found| 1.404     | 49        
143   | Path found| 0.097     | 38        | Path found| 0.305     | 38        
144   | Path found| 0.241     | 44        | Path found| 0.758     | 44        
145   | Path found| 0.098     | 39        | Path found| 0.775     | 39        
146   | Path found| 0.874     | 83        | Path found| 4.045     | 83        
147   | Path found| 0.041     | 10        | Path found| 0.184     | 10        
148   | Path found| 0.289     | 45        | Path found| 1.315     | 45        
149   | Path found| 0.095     | 26        | Path found| 0.559     | 26        
150   | Path found| 0.176     | 41        | Path found| 0.927     | 41        
151   | Path found| 0.212     | 42        | Path found| 0.654     | 42        
152   | Path found| 0.069     | 36        | Path found| 0.780     | 36        
153   | Path found| 0.039     | 12        | Path found| 0.186     | 12        
154   | Path found| 0.286     | 47        | Path found| 0.735     | 47        
155   | Path found| 0.046     | 13        | Path found| 0.198     | 13        
156   | Path found| 0.073     | 35        | Path found| 0.348     | 35        
157   | Path found| 0.134     | 31        | Path found| 0.469     | 31        
158   | Path found| 0.051     | 16        | Path found| 0.245     | 16        
159   | Path found| 0.103     | 28        | Path found| 0.498     | 28        
160   | Path found| 0.060     | 29        | Path found| 0.292     | 29        
161   | Path found| 0.410     | 58        | Path found| 1.841     | 58        
162   | Path found| 0.079     | 27        | Path found| 0.464     | 27        
163   | Path found| 0.037     | 11        | Path found| 0.164     | 11        
164   | Path found| 0.113     | 37        | Path found| 0.392     | 37        
165   | Path found| 0.202     | 47        | Path found| 0.632     | 47        
166   | Path found| 0.330     | 55        | Path found| 1.443     | 55        
167   | Path found| 0.050     | 21        | Path found| 0.176     | 21        
168   | Path found| 0.079     | 26        | Path found| 0.230     | 26        
169   | Path found| 0.265     | 49        | Path found| 1.008     | 49        
170   | Path found| 0.087     | 29        | Path found| 0.528     | 29        
171   | Path found| 0.266     | 43        | Path found| 1.057     | 43        
172   | Path found| 0.041     | 12        | Path found| 0.186     | 12        
173   | Path found| 0.086     | 35        | Path found| 0.583     | 35        
174   | Path found| 0.148     | 58        | Path found| 2.027     | 58        
175   | Path found| 0.121     | 36        | Path found| 0.536     | 36        
176   | Path found| 0.084     | 31        | Path found| 0.381     | 31        
177   | Path found| 0.049     | 18        | Path found| 0.215     | 18        
178   | Path found| 0.087     | 37        | Path found| 0.839     | 37        
179   | Path found| 0.103     | 28        | Path found| 0.561     | 28        
180   | Path found| 0.205     | 46        | Path found| 0.993     | 46        
181   | Path found| 0.103     | 37        | Path found| 0.629     | 37        
182   | Path found| 0.123     | 41        | Path found| 0.953     | 41        
183   | Path found| 0.068     | 20        | Path found| 0.240     | 20        
184   | Path found| 0.099     | 30        | Path found| 0.441     | 30        
185   | Path found| 0.124     | 44        | Path found| 0.984     | 44        
186   | Path found| 0.040     | 12        | Path found| 0.229     | 12        
187   | Path found| 0.154     | 46        | Path found| 1.027     | 46        
188   | Path found| 0.530     | 73        | Path found| 3.090     | 73        
189   | Path found| 0.274     | 56        | Path found| 1.182     | 56        
190   | Path found| 0.122     | 40        | Path found| 0.746     | 40        
191   | Path found| 0.128     | 31        | Path found| 0.518     | 31        
192   | Path found| 0.172     | 49        | Path found| 1.462     | 49        
193   | Path found| 0.370     | 65        | Path found| 2.404     | 65        
194   | Path found| 0.368     | 53        | Path found| 1.628     | 53        
195   | Path found| 0.079     | 22        | Path found| 0.403     | 22        
196   | Path found| 0.167     | 52        | Path found| 1.540     | 52        
197   | Path found| 0.296     | 63        | Path found| 2.347     | 63        
198   | Path found| 0.045     | 12        | Path found| 0.204     | 12        
199   | Path found| 0.082     | 22        | Path found| 0.455     | 22        
200   | Path found| 0.051     | 17        | Path found| 0.324     | 17        
201   | Path found| 0.216     | 59        | Path found| 1.874     | 59        
202   | Path found| 0.292     | 44        | Path found| 1.484     | 44        
203   | Path found| 0.135     | 46        | Path found| 1.274     | 46        
204   | Path found| 0.076     | 40        | Path found| 0.388     | 40        
205   | Path found| 0.246     | 61        | Path found| 1.849     | 61        
206   | Path found| 0.089     | 28        | Path found| 0.373     | 28        
207   | Path found| 0.036     | 15        | Path found| 0.180     | 15        
208   | Path found| 0.042     | 14        | Path found| 0.171     | 14        
209   | Path found| 0.152     | 38        | Path found| 0.405     | 38        
210   | Path found| 0.276     | 51        | Path found| 1.418     | 51        
211   | Path found| 0.545     | 68        | Path found| 2.689     | 68        
212   | Path found| 0.103     | 28        | Path found| 0.568     | 28        
213   | Path found| 0.047     | 16        | Path found| 0.264     | 16        
214   | Path found| 0.046     | 16        | Path found| 0.216     | 16        
215   | Path found| 0.094     | 33        | Path found| 0.456     | 33        
216   | Path found| 0.061     | 22        | Path found| 0.382     | 22        
217   | Path found| 0.105     | 34        | Path found| 0.518     | 34        
218   | Path found| 0.038     | 12        | Path found| 0.168     | 12        
219   | Path found| 0.046     | 17        | Path found| 0.224     | 17        
220   | Path found| 0.075     | 20        | Path found| 0.345     | 20        
221   | Path found| 0.057     | 18        | Path found| 0.321     | 18        
222   | Path found| 0.051     | 18        | Path found| 0.286     | 18        
223   | Path found| 0.161     | 49        | Path found| 1.373     | 49        
224   | Path found| 0.050     | 22        | Path found| 0.216     | 22        
225   | Path found| 0.055     | 26        | Path found| 0.239     | 26        
226   | Path found| 0.155     | 44        | Path found| 0.920     | 44        
227   | Path found| 0.040     | 10        | Path found| 0.182     | 10        
228   | Path found| 0.212     | 47        | Path found| 0.983     | 47        
229   | Path found| 0.060     | 20        | Path found| 0.330     | 20        
230   | Path found| 0.215     | 67        | Path found| 2.321     | 67        
231   | Path found| 0.223     | 42        | Path found| 0.527     | 42        
232   | Path found| 0.042     | 11        | Path found| 0.195     | 11        
233   | Path found| 0.077     | 30        | Path found| 0.337     | 30        
234   | Path found| 0.271     | 52        | Path found| 1.432     | 52        
235   | Path found| 0.237     | 63        | Path found| 2.261     | 63        
236   | Path found| 0.064     | 20        | Path found| 0.299     | 20        
237   | Path found| 0.065     | 23        | Path found| 0.320     | 23        
238   | Path found| 0.068     | 20        | Path found| 0.367     | 20        
239   | Path found| 0.077     | 38        | Path found| 0.307     | 38        
240   | Path found| 0.146     | 32        | Path found| 0.609     | 32        
241   | Path found| 0.109     | 29        | Path found| 0.621     | 29        
242   | Path found| 0.162     | 39        | Path found| 0.841     | 39        
243   | Path found| 0.193     | 45        | Path found| 1.219     | 45        
244   | Path found| 0.104     | 26        | Path found| 0.486     | 26        
245   | Path found| 0.042     | 12        | Path found| 0.202     | 12        
246   | Path found| 0.060     | 17        | Path found| 0.244     | 17        
247   | Path found| 0.290     | 53        | Path found| 1.453     | 53        
248   | Path found| 0.043     | 16        | Path found| 0.184     | 16        
249   | Path found| 0.113     | 25        | Path found| 0.534     | 25        
250   | Path found| 0.034     | 11        | Path found| 0.144     | 11        
251   | Path found| 0.260     | 42        | Path found| 0.743     | 42        
252   | Path found| 0.039     | 11        | Path found| 0.204     | 11        
253   | Path found| 0.132     | 45        | Path found| 1.186     | 45        
254   | Path found| 0.260     | 57        | Path found| 1.861     | 57        
255   | Path found| 0.124     | 42        | Path found| 0.897     | 42        
256   | Path found| 0.213     | 45        | Path found| 1.202     | 45        
257   | Path found| 0.111     | 24        | Path found| 0.455     | 24        
258   | Path found| 0.131     | 33        | Path found| 0.739     | 33        
259   | Path found| 0.661     | 69        | Path found| 2.603     | 69        
260   | Path found| 0.036     | 11        | Path found| 0.170     | 11        
261   | Path found| 0.273     | 55        | Path found| 1.707     | 55        
262   | Path found| 0.057     | 21        | Path found| 0.254     | 21        
263   | Path found| 0.224     | 50        | Path found| 1.274     | 50        
264   | Path found| 0.063     | 23        | Path found| 0.364     | 23        
265   | Path found| 0.085     | 28        | Path found| 0.493     | 28        
266   | Path found| 0.086     | 30        | Path found| 0.382     | 30        
267   | Path found| 0.113     | 32        | Path found| 0.521     | 32        
268   | Path found| 0.066     | 32        | Path found| 0.244     | 32        
269   | Path found| 0.060     | 16        | Path found| 0.249     | 16        
270   | Path found| 0.049     | 24        | Path found| 0.238     | 24        
271   | Path found| 0.089     | 32        | Path found| 0.447     | 32        
272   | Path found| 0.172     | 50        | Path found| 1.299     | 50        
273   | Path found| 0.173     | 41        | Path found| 0.811     | 41        
274   | Path found| 0.410     | 66        | Path found| 2.270     | 66        
275   | Path found| 0.090     | 25        | Path found| 0.541     | 25        
276   | Path found| 0.067     | 38        | Path found| 0.331     | 38        
277   | Path found| 0.312     | 46        | Path found| 1.119     | 46        
278   | Path found| 0.059     | 23        | Path found| 0.202     | 23        
279   | Path found| 0.049     | 18        | Path found| 0.262     | 18        
280   | Path found| 0.161     | 51        | Path found| 1.002     | 51        
281   | Path found| 0.090     | 32        | Path found| 0.325     | 32        
282   | Path found| 0.055     | 18        | Path found| 0.270     | 18        
283   | Path found| 0.161     | 51        | Path found| 1.488     | 51        
284   | Path found| 0.036     | 13        | Path found| 0.168     | 13        
285   | Path found| 0.036     | 10        | Path found| 0.150     | 10        
286   | Path found| 0.154     | 40        | Path found| 0.993     | 40        
287   | Path found| 0.117     | 28        | Path found| 0.432     | 28        
288   | Path found| 0.253     | 45        | Path found| 1.014     | 45        
289   | Path found| 0.073     | 24        | Path found| 0.449     | 24        
290   | Path found| 0.126     | 42        | Path found| 0.680     | 42        
291   | Path found| 0.077     | 26        | Path found| 0.396     | 26        
292   | Path found| 0.093     | 26        | Path found| 0.483     | 26        
293   | Path found| 0.068     | 19        | Path found| 0.367     | 19        
294   | Path found| 0.093     | 27        | Path found| 0.411     | 27        
295   | Path found| 0.085     | 27        | Path found| 0.339     | 27        
296   | Path found| 0.156     | 38        | Path found| 0.701     | 38        
297   | Path found| 0.052     | 16        | Path found| 0.281     | 16        
298   | Path found| 0.067     | 17        | Path found| 0.320     | 17        
299   | Path found| 0.227     | 49        | Path found| 0.985     | 49        
300   | Path found| 0.047     | 15        | Path found| 0.233     | 15        
301   | Path found| 0.085     | 24        | Path found| 0.453     | 24        
302   | Path found| 0.183     | 44        | Path found| 1.177     | 44        
303   | Path found| 0.058     | 17        | Path found| 0.300     | 17        
304   | Path found| 0.249     | 48        | Path found| 1.540     | 48        
305   | Path found| 0.085     | 34        | Path found| 0.356     | 34        
306   | Path found| 0.217     | 47        | Path found| 1.194     | 47        
307   | Path found| 0.315     | 47        | Path found| 1.363     | 47        
308   | Path found| 0.078     | 27        | Path found| 0.492     | 27        
309   | Path found| 0.057     | 23        | Path found| 0.282     | 23        
310   | Path found| 0.112     | 34        | Path found| 0.515     | 34        
311   | Path found| 0.148     | 47        | Path found| 0.971     | 47        
312   | Path found| 0.275     | 71        | Path found| 3.063     | 71        
313   | Path found| 0.228     | 54        | Path found| 1.680     | 54        
314   | Path found| 0.156     | 46        | Path found| 0.586     | 46        
315   | Path found| 0.164     | 46        | Path found| 1.084     | 46        
316   | Path found| 0.048     | 15        | Path found| 0.228     | 15        
317   | Path found| 0.131     | 39        | Path found| 0.753     | 39        
318   | Path found| 0.073     | 28        | Path found| 0.573     | 28        
319   | Path found| 0.117     | 39        | Path found| 0.888     | 39        
320   | Path found| 0.160     | 43        | Path found| 1.053     | 43        
321   | Path found| 0.071     | 32        | Path found| 0.294     | 32        
322   | Path found| 0.089     | 26        | Path found| 0.556     | 26        
323   | Path found| 0.104     | 39        | Path found| 0.926     | 39        
324   | Path found| 0.361     | 55        | Path found| 1.452     | 55        
325   | Path found| 0.131     | 34        | Path found| 0.766     | 34        
326   | Path found| 0.197     | 48        | Path found| 1.232     | 48        
327   | Path found| 0.067     | 20        | Path found| 0.310     | 20        
328   | Path found| 0.076     | 29        | Path found| 0.527     | 29        
329   | Path found| 0.073     | 27        | Path found| 0.388     | 27        
330   | Path found| 0.115     | 33        | Path found| 0.647     | 33        
331   | Path found| 0.048     | 20        | Path found| 0.229     | 20        
332   | Path found| 0.124     | 43        | Path found| 1.010     | 43        
333   | Path found| 0.078     | 25        | Path found| 0.355     | 25        
334   | Path found| 0.098     | 29        | Path found| 0.611     | 29        
335   | Path found| 0.721     | 75        | Path found| 3.355     | 75        
336   | Path found| 0.112     | 28        | Path found| 0.563     | 28        
337   | Path found| 0.141     | 28        | Path found| 0.617     | 28        
338   | Path found| 0.046     | 15        | Path found| 0.246     | 15        
339   | Path found| 0.110     | 28        | Path found| 0.464     | 28        
340   | Path found| 0.086     | 30        | Path found| 0.522     | 30        
341   | Path found| 0.144     | 34        | Path found| 0.592     | 34        
342   | Path found| 0.057     | 19        | Path found| 0.290     | 19        
343   | Path found| 0.042     | 12        | Path found| 0.203     | 12        
344   | Path found| 0.220     | 39        | Path found| 0.836     | 39        
345   | Path found| 0.108     | 33        | Path found| 0.702     | 33        
346   | Path found| 0.057     | 18        | Path found| 0.307     | 18        
347   | Path found| 0.039     | 14        | Path found| 0.189     | 14        
348   | Path found| 0.103     | 32        | Path found| 0.685     | 32        
349   | Path found| 0.126     | 40        | Path found| 0.704     | 40        
350   | Path found| 0.093     | 31        | Path found| 0.558     | 31        
351   | Path found| 0.209     | 46        | Path found| 0.997     | 46        
352   | Path found| 0.282     | 50        | Path found| 1.233     | 50        
353   | Path found| 0.039     | 10        | Path found| 0.183     | 10        
354   | Path found| 0.108     | 34        | Path found| 0.755     | 34        
355   | Path found| 0.185     | 59        | Path found| 1.941     | 59        
356   | Path found| 0.173     | 49        | Path found| 1.116     | 49        
357   | Path found| 0.037     | 11        | Path found| 0.165     | 11        
358   | Path found| 0.055     | 16        | Path found| 0.276     | 16        
359   | Path found| 0.080     | 27        | Path found| 0.450     | 27        
360   | Path found| 0.174     | 52        | Path found| 1.363     | 52        
361   | Path found| 0.087     | 28        | Path found| 0.509     | 28        
362   | Path found| 0.293     | 62        | Path found| 2.072     | 62        
363   | Path found| 0.307     | 56        | Path found| 1.059     | 56        
364   | Path found| 0.136     | 37        | Path found| 0.808     | 37        
365   | Path found| 0.190     | 40        | Path found| 0.872     | 40        
366   | Path found| 0.047     | 17        | Path found| 0.282     | 17        
367   | Path found| 0.147     | 31        | Path found| 0.575     | 31        
368   | Path found| 0.148     | 53        | Path found| 1.756     | 53        
369   | Path found| 0.074     | 27        | Path found| 0.487     | 27        
370   | Path found| 0.210     | 43        | Path found| 0.639     | 43        
371   | Path found| 0.042     | 14        | Path found| 0.221     | 14        
372   | Path found| 0.064     | 20        | Path found| 0.255     | 20        
373   | Path found| 0.041     | 13        | Path found| 0.193     | 13        
374   | Path found| 0.895     | 82        | Path found| 3.719     | 82        
375   | Path found| 0.231     | 52        | Path found| 1.417     | 52        
376   | Path found| 0.058     | 20        | Path found| 0.289     | 20        
377   | Path found| 0.039     | 13        | Path found| 0.172     | 13        
378   | Path found| 0.036     | 22        | Path found| 0.165     | 22        
379   | Path found| 0.062     | 40        | Path found| 0.390     | 40        
380   | Path found| 0.266     | 57        | Path found| 1.862     | 57        
381   | Path found| 0.407     | 54        | Path found| 1.764     | 54        
382   | Path found| 0.052     | 23        | Path found| 0.232     | 23        
383   | Path found| 0.140     | 46        | Path found| 1.380     | 46        
384   | Path found| 0.121     | 41        | Path found| 0.823     | 41        
385   | Path found| 0.243     | 46        | Path found| 1.045     | 46        
386   | Path found| 0.042     | 11        | Path found| 0.187     | 11        
387   | Path found| 0.130     | 47        | Path found| 1.124     | 47        
388   | Path found| 0.243     | 56        | Path found| 1.400     | 56        
389   | Path found| 0.115     | 47        | Path found| 1.326     | 47        
390   | Path found| 0.215     | 53        | Path found| 1.399     | 53        
391   | Path found| 0.050     | 17        | Path found| 0.228     | 17        
392   | Path found| 0.145     | 34        | Path found| 0.575     | 34        
393   | Path found| 0.222     | 51        | Path found| 0.847     | 51        
394   | Path found| 0.064     | 16        | Path found| 0.293     | 16        
395   | Path found| 0.197     | 37        | Path found| 0.896     | 37        
396   | Path found| 0.137     | 34        | Path found| 0.548     | 34        
397   | Path found| 0.103     | 42        | Path found| 1.118     | 42        
398   | Path found| 0.224     | 49        | Path found| 1.038     | 49        
399   | Path found| 0.072     | 25        | Path found| 0.407     | 25        
400   | Path found| 0.085     | 29        | Path found| 0.482     | 29        
401   | Path found| 0.031     | 14        | Path found| 0.143     | 14        
402   | Path found| 0.069     | 21        | Path found| 0.235     | 21        
403   | Path found| 0.091     | 35        | Path found| 0.712     | 35        
404   | Path found| 0.107     | 44        | Path found| 0.847     | 44        
405   | Path found| 0.086     | 32        | Path found| 0.660     | 32        
406   | Path found| 0.260     | 57        | Path found| 1.524     | 57        
407   | Path found| 0.045     | 14        | Path found| 0.235     | 14        
408   | Path found| 0.139     | 40        | Path found| 0.727     | 40        
409   | Path found| 0.148     | 41        | Path found| 1.019     | 41        
410   | Path found| 0.071     | 22        | Path found| 0.345     | 22        
411   | Path found| 0.294     | 43        | Path found| 0.654     | 43        
412   | Path found| 0.116     | 41        | Path found| 0.635     | 41        
413   | Path found| 0.126     | 46        | Path found| 1.150     | 46        
414   | Path found| 0.133     | 42        | Path found| 1.101     | 42        
415   | Path found| 0.044     | 15        | Path found| 0.212     | 15        
416   | Path found| 0.204     | 38        | Path found| 0.247     | 38        
417   | Path found| 0.146     | 40        | Path found| 0.886     | 40        
418   | Path found| 0.112     | 46        | Path found| 1.251     | 46        
419   | Path found| 0.118     | 33        | Path found| 0.592     | 33        
420   | Path found| 0.043     | 18        | Path found| 0.201     | 18        
421   | Path found| 0.078     | 28        | Path found| 0.260     | 28        
422   | Path found| 0.065     | 25        | Path found| 0.485     | 25        
423   | Path found| 0.055     | 30        | Path found| 0.254     | 30        
424   | Path found| 0.054     | 28        | Path found| 0.248     | 28        
425   | Path found| 0.089     | 28        | Path found| 0.494     | 28        
426   | Path found| 0.070     | 23        | Path found| 0.353     | 23        
427   | Path found| 0.090     | 36        | Path found| 0.482     | 36        
428   | Path found| 0.071     | 28        | Path found| 0.339     | 28        
429   | Path found| 0.108     | 29        | Path found| 0.588     | 29        
430   | Path found| 0.070     | 31        | Path found| 0.270     | 31        
431   | Path found| 0.068     | 24        | Path found| 0.450     | 24        
432   | Path found| 0.285     | 70        | Path found| 2.808     | 70        
433   | Path found| 0.123     | 35        | Path found| 0.644     | 35        
434   | Path found| 0.064     | 24        | Path found| 0.231     | 24        
435   | Path found| 0.036     | 23        | Path found| 0.171     | 23        
436   | Path found| 0.065     | 26        | Path found| 0.295     | 26        
437   | Path found| 0.052     | 17        | Path found| 0.285     | 17        
438   | Path found| 0.235     | 42        | Path found| 0.877     | 42        
439   | Path found| 0.088     | 26        | Path found| 0.403     | 26        
440   | Path found| 0.076     | 39        | Path found| 0.310     | 39        
441   | Path found| 0.278     | 61        | Path found| 2.017     | 61        
442   | Path found| 0.075     | 33        | Path found| 0.290     | 33        
443   | Path found| 0.083     | 30        | Path found| 0.317     | 30        
444   | Path found| 0.300     | 57        | Path found| 1.317     | 57        
445   | Path found| 0.146     | 49        | Path found| 0.756     | 49        
446   | Path found| 0.167     | 42        | Path found| 0.694     | 42        
447   | Path found| 0.113     | 38        | Path found| 0.872     | 38        
448   | Path found| 0.134     | 54        | Path found| 1.658     | 54        
